"ProductKey","CurrencyAlternateKey","FIRST_NAME","LAST_NAME","OrderDateKey","OrderQuantity","UnitPrice","SecretCode"
"342","GBP","Armando","Navarro","25.01.2011 00:00:00","1","699,10","481CB16F-F"
"338","USD","Marcel","Truempy","25.01.2011 00:00:00","1","699,10","3C723E35-C"
"313","AUD","Levi","Sai","25.01.2011 00:00:00","1","3578,27","FB4C5FD7-5"
"348","AUD","Rob","Verhoff","25.01.2011 00:00:00","1","3374,99","D4EFCDFE-C"
"338","AUD","Anthony","Walker","25.01.2011 00:00:00","1","699,10","5DA9EF51-6"
"310","USD","Miguel","Martinez","26.01.2011 00:00:00","1","3578,27","F1443175-E"
"310","USD","Jack","Edwards","26.01.2011 00:00:00","1","3578,27","6D81657A-7"
"311","AUD","Raul","Sharma","26.01.2011 00:00:00","1","3578,27","FDB05CB0-A"
"349","AUD","Jill","Jimenez","26.01.2011 00:00:00","1","3374,99","2EBCD648-D"
"310","GBP","Isaiah","Cox","26.01.2011 00:00:00","1","3578,27","04F8754A-0"
"310","CAD","Arianna","Flores","27.01.2011 00:00:00","1","3578,27","F81FDB49-7"
"348","FRF","Ramon","Zheng","27.01.2011 00:00:00","1","3374,99","03533D79-4"
"348","CAD","Sara","James","27.01.2011 00:00:00","1","3374,99","92A508DC-4"
"324","CAD","Isabella","Green","27.01.2011 00:00:00","1","699,10","81D2FCE2-5"
"350","AUD","Shannon","Carlson","27.01.2011 00:00:00","1","3374,99","293E8C00-F"
"313","USD","Miranda","Alexander","28.01.2011 00:00:00","1","3578,27","CE7CB8D0-7"
"311","USD","Jennifer","Young","28.01.2011 00:00:00","1","3578,27","7A00A3C7-C"
"326","FRF","Misty","Yuan","28.01.2011 00:00:00","1","699,10","B55C9B23-5"
"314","DEM","Craig","Jim+enez","28.01.2011 00:00:00","1","3578,27","5C382799-A"
"312","AUD","Jaime","Sutton","28.01.2011 00:00:00","1","3578,27","20C1236B-E"
"313","CAD","Paige","Morris","29.01.2011 00:00:00","1","3578,27","936F9B67-F"
"314","FRF","Brandi","Gill","29.01.2011 00:00:00","1","3578,27","2D563406-E"
"313","USD","Justin","Taylor","29.01.2011 00:00:00","1","3578,27","01BA4A57-3"
"313","AUD","Ariana","Stewart","29.01.2011 00:00:00","1","3578,27","6159607A-0"
"310","DEM","Mitchell","Jai","29.01.2011 00:00:00","1","3578,27","DD79116D-5"
"312","USD","Rachel","Foster","30.01.2011 00:00:00","1","3578,27","7894665D-1"
"310","FRF","Kaitlyn","Henderson","30.01.2011 00:00:00","1","3578,27","893429A0-4"
"314","AUD","Shane","Raman","30.01.2011 00:00:00","1","3578,27","54E5F474-3"
"351","AUD","Gilbert","Raje","31.01.2011 00:00:00","1","3374,99","7F1CEC10-A"
"314","AUD","Stacey","Gao","31.01.2011 00:00:00","1","3578,27","4E3014C7-6"
"313","AUD","Elijah","Li","31.01.2011 00:00:00","1","3578,27","D500D7F8-2"
"322","AUD","Gloria","Diaz","31.01.2011 00:00:00","1","699,10","1FC7EA07-1"
"312","USD","Philip","Gomez","01.02.2011 00:00:00","1","3578,27","9CEF99FA-1"
"314","AUD","Alan","Xu","01.02.2011 00:00:00","1","3578,27","1DCA5C3B-3"
"347","AUD","Theresa","Ramos","01.02.2011 00:00:00","1","3399,99","E97999D4-9"
"346","AUD","Ebony","Gonzalez","01.02.2011 00:00:00","1","3399,99","6C904751-1"
"334","GBP","Virginia","Srini","02.02.2011 00:00:00","1","699,10","E639C99E-0"
"311","USD","Carrie","Gill","02.02.2011 00:00:00","1","3578,27","978C7E73-0"
"312","AUD","Kendra","Rubio","02.02.2011 00:00:00","1","3578,27","DCA75A4B-2"
"310","AUD","Kristine","Alonso","02.02.2011 00:00:00","1","3578,27","1D4E816C-4"
"312","AUD","Emily","Jones","02.02.2011 00:00:00","1","3578,27","C4599D6C-A"
"336","AUD","Sharon","Sharma","02.02.2011 00:00:00","1","699,10","2E030C76-8"
"314","GBP","Marie","Sanz","03.02.2011 00:00:00","1","3578,27","221BE672-0"
"310","AUD","Jessie","Ortega","03.02.2011 00:00:00","1","3578,27","4BD518D1-E"
"338","USD","Natalie","Hernandez","03.02.2011 00:00:00","1","699,10","EB63A8CC-6"
"344","AUD","Deanna","Munoz","03.02.2011 00:00:00","1","3399,99","3CB22594-B"
"310","AUD","Kristi","Arthur","03.02.2011 00:00:00","1","3578,27","671351B4-8"
"313","AUD","Lawrence","Romero","03.02.2011 00:00:00","1","3578,27","87DB6162-2"
"310","AUD","Suzanne","Lu","03.02.2011 00:00:00","1","3578,27","10015CE8-3"
"345","AUD","Jaclyn","Lu","03.02.2011 00:00:00","1","3399,99","1C9BC9D7-3"
"310","USD","Sophia","Hall","04.02.2011 00:00:00","1","3578,27","CA5AE7B1-6"
"311","USD","Rachel","Robinson","04.02.2011 00:00:00","1","3578,27","430743DB-7"
"311","AUD","Claudia","Zeng","04.02.2011 00:00:00","1","3578,27","EEACB093-B"
"312","AUD","Renee","Romero","04.02.2011 00:00:00","1","3578,27","6394FDC8-C"
"342","GBP","Colleen","Chavez","05.02.2011 00:00:00","1","699,10","9F092347-B"
"311","GBP","Virginia","Mehta","05.02.2011 00:00:00","1","3578,27","9548DA40-E"
"314","GBP","Andre","Sara","05.02.2011 00:00:00","1","3578,27","8A3FE4B3-5"
"344","AUD","Bethany","Yuan","05.02.2011 00:00:00","1","3399,99","CDF70D3A-0"
"313","USD","Amanda","Wood","06.02.2011 00:00:00","1","3578,27","4E383741-E"
"312","AUD","Ashlee","Raje","06.02.2011 00:00:00","1","3578,27","7C5F4C49-3"
"348","AUD","Wendy","Dominguez","06.02.2011 00:00:00","1","3374,99","18C0D6B9-5"
"349","AUD","Christine","Yuan","06.02.2011 00:00:00","1","3374,99","5D261DC0-7"
"311","USD","Kari","Navarro","07.02.2011 00:00:00","1","3578,27","465B7A85-6"
"312","USD","Logan","Williams","07.02.2011 00:00:00","1","3578,27","F490F2A3-B"
"314","AUD","Robin","Dominguez","07.02.2011 00:00:00","1","3578,27","3CC99942-8"
"312","AUD","Krista","Moreno","07.02.2011 00:00:00","1","3578,27","405162B9-8"
"351","AUD","Diana","Hernandez","07.02.2011 00:00:00","1","3374,99","A1E6837D-1"
"347","AUD","Marc","Martin","07.02.2011 00:00:00","1","3399,99","341031BA-4"
"313","USD","Jack","Mitchell","08.02.2011 00:00:00","1","3578,27","BE0D0A96-F"
"313","USD","Olivia","Bennett","08.02.2011 00:00:00","1","3578,27","63EDFFF0-6"
"310","USD","Trevor","Ross","08.02.2011 00:00:00","1","3578,27","F30DFDB0-C"
"311","AUD","Joel","Perez","08.02.2011 00:00:00","1","3578,27","8D0998FE-9"
"314","AUD","Alvin","She","08.02.2011 00:00:00","1","3578,27","BA036D0B-9"
"314","CAD","Thomas","Roberts","09.02.2011 00:00:00","1","3578,27","EFBDF801-4"
"312","USD","Xavier","Lee","09.02.2011 00:00:00","1","3578,27","35D6EB85-E"
"312","GBP","Mario","Xie","09.02.2011 00:00:00","1","3578,27","1C79B6A6-5"
"312","DEM","Paula","Ortega","09.02.2011 00:00:00","1","3578,27","987876A1-E"
"310","USD","Gabrielle","Turner","09.02.2011 00:00:00","1","3578,27","DF6D7814-2"
"312","AUD","Denise","Sanchez","09.02.2011 00:00:00","1","3578,27","D8AFCF1B-8"
"310","USD","Jason","Gonzalez","10.02.2011 00:00:00","1","3578,27","E209F5E3-5"
"322","USD","Anna","Price","10.02.2011 00:00:00","1","699,10","459C9877-D"
"351","AUD","Jeremy","Powell","10.02.2011 00:00:00","1","3374,99","363B52FB-9"
"314","AUD","Sophia","Nelson","10.02.2011 00:00:00","1","3578,27","D521CF86-2"
"342","AUD","Mario","Shan","10.02.2011 00:00:00","1","699,10","71480C4B-C"
"314","USD","Christopher","Martin","11.02.2011 00:00:00","1","3578,27","53995A38-2"
"311","DEM","Brad","Sharma","11.02.2011 00:00:00","1","3578,27","F7A41691-F"
"313","DEM","Cara","Liang","11.02.2011 00:00:00","1","3578,27","85595815-4"
"310","USD","Ian","Morris","11.02.2011 00:00:00","1","3578,27","64043E05-8"
"310","USD","Joseph","Brown","12.02.2011 00:00:00","1","3578,27","621B27AC-C"
"344","GBP","Alexis","Coleman","12.02.2011 00:00:00","1","3399,99","10752DD9-E"
"312","USD","Kaitlyn","Foster","12.02.2011 00:00:00","1","3578,27","70DB903B-B"
"344","USD","Melanie","Ross","12.02.2011 00:00:00","1","3399,99","8A335EAD-9"
"310","AUD","Lee","Blanco","12.02.2011 00:00:00","1","3578,27","B331F0DD-D"
"311","AUD","Dennis","Ye","12.02.2011 00:00:00","1","3578,27","6520D570-6"
"314","AUD","Savannah","Scott","14.02.2011 00:00:00","1","3578,27","B1A4F32D-F"
"314","USD","Olivia","Jackson","15.02.2011 00:00:00","1","3578,27","3750F853-E"
"312","CAD","Dalton","Brown","15.02.2011 00:00:00","1","3578,27","67E32BBE-8"
"310","USD","Mary","Howard","15.02.2011 00:00:00","1","3578,27","B8CC23F8-5"
"310","USD","Jason","Lopez","15.02.2011 00:00:00","1","3578,27","C6D2A2A7-2"
"348","AUD","Jaime","Nath","15.02.2011 00:00:00","1","3374,99","66AE9110-8"
"311","USD","Jay","Sanchez","15.02.2011 00:00:00","1","3578,27","D438E40B-4"
"311","USD","Samantha","Ross","16.02.2011 00:00:00","1","3578,27","7D855C73-E"
"313","USD","Jimmy","Navarro","16.02.2011 00:00:00","1","3578,27","4A56B714-9"
"336","USD","Melanie","Foster","16.02.2011 00:00:00","1","699,10","2FF4D653-7"
"342","DEM","Kelli","Chen","16.02.2011 00:00:00","1","699,10","5D0B701D-8"
"310","USD","Kyle","Lopez","16.02.2011 00:00:00","1","3578,27","AD8AF21A-4"
"334","CAD","Miranda","Price","16.02.2011 00:00:00","1","699,10","FACC8ADF-5"
"310","AUD","Lacey","Guo","16.02.2011 00:00:00","1","3578,27","A4FFD420-3"
"320","AUD","Trisha","Lu","16.02.2011 00:00:00","1","699,10","62B7D035-7"
"312","USD","Angel","Carter","17.02.2011 00:00:00","1","3578,27","F4052855-9"
"314","USD","Alexandria","Brooks","17.02.2011 00:00:00","1","3578,27","C86D7D2E-6"
"310","GBP","Jan","Watson","17.02.2011 00:00:00","1","3578,27","EF394682-4"
"310","DEM","Lindsay","Luo","17.02.2011 00:00:00","1","3578,27","0E327510-9"
"349","AUD","Heidi","Lopez","17.02.2011 00:00:00","1","3374,99","7D9A6540-0"
"312","AUD","Bryan","Stewart","17.02.2011 00:00:00","1","3578,27","07913014-6"
"313","USD","Andrea","Sanders","18.02.2011 00:00:00","1","3578,27","88DDE399-C"
"311","GBP","Dominic","Gonzalez","18.02.2011 00:00:00","1","3578,27","6F89B198-3"
"350","GBP","Claudia","Zhou","18.02.2011 00:00:00","1","3374,99","948809CE-3"
"310","USD","Jack","Young","18.02.2011 00:00:00","1","3578,27","24B1F980-C"
"350","USD","Noah","King","18.02.2011 00:00:00","1","3374,99","C8AF522E-0"
"310","AUD","Laura","Zheng","18.02.2011 00:00:00","1","3578,27","78FE815C-1"
"311","AUD","Dalton","Lee","18.02.2011 00:00:00","1","3578,27","87F5B1FF-2"
"348","AUD","Denise","Stone","18.02.2011 00:00:00","1","3374,99","2ECCE530-0"
"313","CAD","Alisha","Ye","19.02.2011 00:00:00","1","3578,27","A7479DCD-E"
"349","CAD","Gabrielle","Long","19.02.2011 00:00:00","1","3374,99","7B5803B7-E"
"314","AUD","Rosa","Lu","19.02.2011 00:00:00","1","3578,27","FB9BC56A-1"
"314","AUD","Kellie","Sanz","19.02.2011 00:00:00","1","3578,27","6A02CA09-7"
"310","AUD","Derek","Goel","19.02.2011 00:00:00","1","3578,27","76141EA1-D"
"310","CAD","Lucas","Collins","20.02.2011 00:00:00","1","3578,27","49C1A88A-1"
"312","AUD","Natasha","Gutierrez","20.02.2011 00:00:00","1","3578,27","4B012B6A-0"
"350","AUD","Alan","Zheng","20.02.2011 00:00:00","1","3374,99","4B68420B-D"
"311","FRF","Randall","Dominguez","21.02.2011 00:00:00","1","3578,27","2A329F15-4"
"313","GBP","Teresa","Ramos","21.02.2011 00:00:00","1","3578,27","E6D49E94-2"
"344","GBP","Robin","Alvarez","21.02.2011 00:00:00","1","3399,99","BB613C55-C"
"314","AUD","Ethan","Coleman","21.02.2011 00:00:00","1","3578,27","CEB84DA0-0"
"313","AUD","Patricia","Raman","21.02.2011 00:00:00","1","3578,27","D89522CA-4"
"312","AUD","Derrick","Serrano","21.02.2011 00:00:00","1","3578,27","261EA13C-4"
"310","AUD","Preston","Sai","21.02.2011 00:00:00","1","3578,27","8BC07758-B"
"328","AUD","Edwin","Xu","21.02.2011 00:00:00","1","699,10","E2CB250C-2"
"344","USD","Jessica","Lewis","21.02.2011 00:00:00","1","3399,99","E057A946-3"
"342","FRF","Mayra","Perez","22.02.2011 00:00:00","1","699,10","4D3737B2-7"
"351","AUD","Carl","Andersen","22.02.2011 00:00:00","1","3374,99","B6BA155C-3"
"313","AUD","Mitchell","Pal","22.02.2011 00:00:00","1","3578,27","19917768-D"
"313","GBP","Warren","Goel","23.02.2011 00:00:00","1","3578,27","CAA57175-D"
"311","GBP","Sandra","Li","23.02.2011 00:00:00","1","3578,27","4A471FB5-A"
"314","GBP","Claudia","Gao","23.02.2011 00:00:00","1","3578,27","1684215E-E"
"344","FRF","Alisha","Zhang","23.02.2011 00:00:00","1","3399,99","AB956D09-2"
"313","USD","Tamara","Nath","23.02.2011 00:00:00","1","3578,27","07337213-0"
"344","USD","Brianna","Simmons","23.02.2011 00:00:00","1","3399,99","33003535-0"
"314","AUD","Tony","Nara","23.02.2011 00:00:00","1","3578,27","509179B4-2"
"314","DEM","Vanessa","Henderson","24.02.2011 00:00:00","1","3578,27","9309271F-B"
"310","AUD","Cristina","Xie","24.02.2011 00:00:00","1","3578,27","46167037-3"
"310","GBP","Ariana","Bailey","25.02.2011 00:00:00","1","3578,27","E51C1562-A"
"314","AUD","Evan","King","25.02.2011 00:00:00","1","3578,27","95E349D6-1"
"338","DEM","Nancy","Srini","26.02.2011 00:00:00","1","699,10","04467771-F"
"314","DEM","Sharon","Kumar","26.02.2011 00:00:00","1","3578,27","D4B03004-4"
"310","DEM","Phillip","Rana","26.02.2011 00:00:00","1","3578,27","77474759-3"
"314","DEM","Lori","Ramos","26.02.2011 00:00:00","1","3578,27","24ACE880-F"
"338","USD","Natalie","Rogers","26.02.2011 00:00:00","1","699,10","F83EB106-B"
"350","AUD","Michele","Nath","26.02.2011 00:00:00","1","3374,99","3DB5C2CA-7"
"313","AUD","Tabitha","Gomez","26.02.2011 00:00:00","1","3578,27","67281061-B"
"342","AUD","Karl","Rai","26.02.2011 00:00:00","1","699,10","903E4AF3-B"
"310","USD","Ryan","Lal","27.02.2011 00:00:00","1","3578,27","159D47FE-8"
"310","USD","Rebecca","Wright","27.02.2011 00:00:00","1","3578,27","8A4E2050-9"
"344","GBP","Anne","Hernandez","27.02.2011 00:00:00","1","3399,99","D1D97D60-0"
"310","CAD","Richard","Bailey","27.02.2011 00:00:00","1","3578,27","2920B5F0-3"
"310","USD","Xavier","Roberts","27.02.2011 00:00:00","1","3578,27","B6D17EF6-5"
"344","USD","Carlos","Carter","27.02.2011 00:00:00","1","3399,99","F93BB1FC-E"
"310","AUD","Krystal","Lu","27.02.2011 00:00:00","1","3578,27","F4C60B1A-4"
"313","DEM","Ashlee","Xu","28.02.2011 00:00:00","1","3578,27","F367C581-8"
"349","FRF","Shannon","Dominguez","28.02.2011 00:00:00","1","3374,99","81E731A3-0"
"349","CAD","Lucas","Mitchell","28.02.2011 00:00:00","1","3374,99","E81ABF3E-F"
"313","AUD","Paula","Romero","28.02.2011 00:00:00","1","3578,27","B93B29AB-D"
"311","AUD","Ronnie","Zhang","28.02.2011 00:00:00","1","3578,27","9EE7E4B8-A"
"351","AUD","Adam","Flores","28.02.2011 00:00:00","1","3374,99","76A008B2-B"
"310","GBP","Allen","Lopez","01.03.2011 00:00:00","1","3578,27","CB349282-C"
"310","USD","Gabrielle","Hall","01.03.2011 00:00:00","1","3578,27","DE93C46C-2"
"311","CAD","Lucas","Martin","01.03.2011 00:00:00","1","3578,27","A3CEADE1-A"
"314","AUD","Michelle","Cox","01.03.2011 00:00:00","1","3578,27","8010746C-6"
"310","GBP","Jaime","Shen","02.03.2011 00:00:00","1","3578,27","E45778DA-2"
