"ProductKey","CurrencyAlternateKey","FIRST_NAME","LAST_NAME","OrderDateKey","OrderQuantity","UnitPrice","SecretCode"
"346","USD","Garrett","Cooper","06.01.2011 00:00:00","1","3399,99","0A4357C9-E"
"314","AUD","Rosa","Zheng","06.01.2011 00:00:00","1","3578,27","CE8684CE-0"
"350","AUD","Alejandro","Beck","06.01.2011 00:00:00","1","3374,99","9A060836-E"
"312","USD","Patrick","Cook","06.01.2011 00:00:00","1","3578,27","6AB8E11B-3"
"312","USD","Richard","Brooks","07.01.2011 00:00:00","1","3578,27","2DD7AFB4-A"
"310","AUD","Casey","Pal","07.01.2011 00:00:00","1","3578,27","B0508152-9"
"346","AUD","Ruben","Torres","07.01.2011 00:00:00","1","3399,99","C7EA6A5E-4"
"311","DEM","Lindsey","Andersen","08.01.2011 00:00:00","1","3578,27","E378D36B-4"
"312","FRF","Melody","Ramos","08.01.2011 00:00:00","1","3578,27","CC7136E0-7"
"310","GBP","Phillip","Sai","08.01.2011 00:00:00","1","3578,27","FA8A69F3-9"
"312","AUD","Cory","Arun","08.01.2011 00:00:00","1","3578,27","C4AE1664-A"
"310","USD","Jeremiah","Martinez","09.01.2011 00:00:00","1","3578,27","2F82BE96-D"
"314","GBP","Tamara","Lal","09.01.2011 00:00:00","1","3578,27","9C4D0659-C"
"347","AUD","Marco","Mehta","09.01.2011 00:00:00","1","3399,99","9FAB9395-B"
"313","AUD","Haley","Ward","09.01.2011 00:00:00","1","3578,27","BC64B453-B"
"311","AUD","Manuel","Fernandez","10.01.2011 00:00:00","1","3578,27","9D827340-2"
"312","AUD","Kelvin","Liang","10.01.2011 00:00:00","1","3578,27","3DE472E0-E"
"314","USD","Christian","Jackson","11.01.2011 00:00:00","1","3578,27","01C2AD34-4"
"313","USD","Alexandria","Hughes","11.01.2011 00:00:00","1","3578,27","F057F07B-F"
"314","USD","Paige","Murphy","11.01.2011 00:00:00","1","3578,27","304D2124-F"
"311","FRF","Stacey","Lu","11.01.2011 00:00:00","1","3578,27","8A6D7DD6-8"
"313","FRF","Darrell","Raji","11.01.2011 00:00:00","1","3578,27","9C65D6D6-9"
"311","DEM","Luke","Adams","11.01.2011 00:00:00","1","3578,27","3FEAF38A-1"
"310","AUD","Tabitha","Arthur","11.01.2011 00:00:00","1","3578,27","C352330D-8"
"312","USD","Morgan","Phillips","12.01.2011 00:00:00","1","3578,27","9D3F02A9-1"
"311","USD","Kayla","Long","12.01.2011 00:00:00","1","3578,27","3A5158C8-C"
"332","GBP","Cedric","Liang","12.01.2011 00:00:00","1","699,10","A2695B2E-F"
"350","AUD","Shannon","Wang","12.01.2011 00:00:00","1","3374,99","8D4C554A-C"
"310","USD","Jackson","Li","13.01.2011 00:00:00","1","3578,27","EE7F81A1-4"
"310","DEM","Jon","Chander","13.01.2011 00:00:00","1","3578,27","CBFD78F1-6"
"314","AUD","Tiffany","Gao","13.01.2011 00:00:00","1","3578,27","77FAFFF9-9"
"310","AUD","Brenda","Fernandez","13.01.2011 00:00:00","1","3578,27","8B187C45-6"
"314","USD","Courtney","Carter","14.01.2011 00:00:00","1","3578,27","4B780102-D"
"313","AUD","Martha","Liang","14.01.2011 00:00:00","1","3578,27","F8641B32-2"
"310","AUD","Ebony","Ashe","14.01.2011 00:00:00","1","3578,27","8B87FEBD-0"
"346","AUD","Jacquelyn","Suarez","14.01.2011 00:00:00","1","3399,99","FD7B2C32-8"
"313","AUD","Krystal","Holt","15.01.2011 00:00:00","1","3578,27","357938AB-C"
"350","AUD","Eugene","Huang","15.01.2011 00:00:00","1","3374,99","47224313-7"
"312","USD","Evan","Bailey","16.01.2011 00:00:00","1","3578,27","3789620C-8"
"312","CAD","Gabrielle","Jenkins","16.01.2011 00:00:00","1","3578,27","6C838D3D-F"
"312","USD","Warren","Ye","16.01.2011 00:00:00","1","3578,27","7D5FD074-D"
"330","USD","Ashley","Washington","16.01.2011 00:00:00","1","699,10","C9B545BA-C"
"312","AUD","Damien","Huang","16.01.2011 00:00:00","1","3578,27","C5FB75EB-7"
"314","AUD","Arthur","Perez","16.01.2011 00:00:00","1","3578,27","59A862CC-D"
"313","AUD","Roy","Raman","16.01.2011 00:00:00","1","3578,27","DF976D2B-E"
"347","AUD","Jessie","Zhao","16.01.2011 00:00:00","1","3399,99","EAA4CDD1-7"
"314","DEM","James","Flores","17.01.2011 00:00:00","1","3578,27","AF2BCBEE-F"
"311","AUD","Troy","Sai","17.01.2011 00:00:00","1","3578,27","28270F14-2"
"345","AUD","Clarence","Rai","17.01.2011 00:00:00","1","3399,99","CBBFDA59-A"
"326","AUD","Warren","Zhang","17.01.2011 00:00:00","1","699,10","5F8918FC-9"
"311","FRF","Melody","Diaz","18.01.2011 00:00:00","1","3578,27","B4F2AD7C-B"
"312","AUD","Monique","Ramos","18.01.2011 00:00:00","1","3578,27","4CE7BA0D-9"
"312","AUD","Melvin","She","18.01.2011 00:00:00","1","3578,27","BC080A54-E"
"312","AUD","Cameron","Thompson","18.01.2011 00:00:00","1","3578,27","E4317FB7-C"
"310","USD","Jessica","Sanchez","19.01.2011 00:00:00","1","3578,27","404E08DB-F"
"311","FRF","Ivan","Raman","19.01.2011 00:00:00","1","3578,27","63E21D47-3"
"344","DEM","Don","Lal","19.01.2011 00:00:00","1","3399,99","DED91833-9"
"351","GBP","Latoya","Goel","19.01.2011 00:00:00","1","3374,99","3A148DF2-0"
"351","USD","Tristan","Butler","19.01.2011 00:00:00","1","3374,99","3251DB17-1"
"344","USD","Abigail","Perry","19.01.2011 00:00:00","1","3399,99","12069F65-5"
"314","AUD","Dustin","Lal","19.01.2011 00:00:00","1","3578,27","FFCAD11C-6"
"312","AUD","Andres","Lal","19.01.2011 00:00:00","1","3578,27","F8782C93-D"
"344","AUD","Jon","Yang","19.01.2011 00:00:00","1","3399,99","09F84B90-C"
"347","AUD","Jimmy","Moreno","19.01.2011 00:00:00","1","3399,99","FF1288BB-A"
"312","USD","Maria","Henderson","20.01.2011 00:00:00","1","3578,27","5D32E03B-8"
"342","FRF","Jaime","Gomez","20.01.2011 00:00:00","1","699,10","55F02B7A-E"
"312","AUD","Francis","Ramos","20.01.2011 00:00:00","1","3578,27","AED5CA2A-3"
"310","AUD","Tonya","She","20.01.2011 00:00:00","1","3578,27","5575CA65-A"
"312","AUD","Danny","Gomez","20.01.2011 00:00:00","1","3578,27","D0F75783-F"
"311","CAD","Brittany","Gonzales","21.01.2011 00:00:00","1","3578,27","3E74F534-F"
"311","GBP","Blake","Butler","21.01.2011 00:00:00","1","3578,27","5AB18AC1-1"
"312","FRF","Armando","Moreno","21.01.2011 00:00:00","1","3578,27","C5CD4525-2"
"314","CAD","Alexa","Sanders","22.01.2011 00:00:00","1","3578,27","D8A4DA48-6"
"310","GBP","Savannah","Morris","22.01.2011 00:00:00","1","3578,27","B4F64C8C-9"
"328","USD","Samuel","Hernandez","22.01.2011 00:00:00","1","699,10","01D47C49-A"
"312","AUD","Sandra","Huang","22.01.2011 00:00:00","1","3578,27","5DED643B-A"
"312","FRF","Ernest","Lin","23.01.2011 00:00:00","1","3578,27","6178734B-5"
"313","DEM","Allen","Garcia","23.01.2011 00:00:00","1","3578,27","2C6D05A0-9"
"310","AUD","Fernando","Thompson","23.01.2011 00:00:00","1","3578,27","DB6521B4-D"
"345","AUD","Elizabeth","Johnson","23.01.2011 00:00:00","1","3399,99","F70A93CB-8"
"346","AUD","Harold","Sai","23.01.2011 00:00:00","1","3399,99","0B5B3AD2-F"
"312","USD","Bianca","Zheng","24.01.2011 00:00:00","1","3578,27","FEE1F547-0"
"350","FRF","Frederick","Suri","24.01.2011 00:00:00","1","3374,99","51487008-D"
"350","USD","Tristan","Perry","24.01.2011 00:00:00","1","3374,99","7E118D7A-9"
"311","AUD","Jordyn","Simmons","24.01.2011 00:00:00","1","3578,27","C436BD4B-C"
"314","AUD","Dawn","Tang","24.01.2011 00:00:00","1","3578,27","829AA2F8-C"
"310","AUD","Yolanda","Chander","24.01.2011 00:00:00","1","3578,27","1D026180-D"
"312","AUD","Dominique","Garcia","24.01.2011 00:00:00","1","3578,27","370C8127-5"
"346","AUD","Janet","Alvarez","24.01.2011 00:00:00","1","3399,99","BB38E221-9"
"312","USD","Jeremy","Murphy","25.01.2011 00:00:00","1","3578,27","C273BAA1-0"
"310","USD","Aaron","Collins","25.01.2011 00:00:00","1","3578,27","2F06D630-1"
"313","USD","Katelyn","Allen","25.01.2011 00:00:00","1","3578,27","22D314AD-9"
"342","GBP","Armando","Navarro","25.01.2011 00:00:00","1","699,10","1A00B5BD-8"
"338","USD","Marcel","Truempy","25.01.2011 00:00:00","1","699,10","02632635-8"
"313","AUD","Levi","Sai","25.01.2011 00:00:00","1","3578,27","307F4EC6-6"
"348","AUD","Rob","Verhoff","25.01.2011 00:00:00","1","3374,99","5FBC0042-0"
"338","AUD","Anthony","Walker","25.01.2011 00:00:00","1","699,10","4DF4181A-B"
"310","USD","Miguel","Martinez","26.01.2011 00:00:00","1","3578,27","92CFAF80-8"
"310","USD","Jack","Edwards","26.01.2011 00:00:00","1","3578,27","23B4C650-8"
"311","AUD","Raul","Sharma","26.01.2011 00:00:00","1","3578,27","CC1E8A8C-7"
"349","AUD","Jill","Jimenez","26.01.2011 00:00:00","1","3374,99","10DF765C-E"
"310","GBP","Isaiah","Cox","26.01.2011 00:00:00","1","3578,27","A9176BC2-A"
"310","CAD","Arianna","Flores","27.01.2011 00:00:00","1","3578,27","ED132115-4"
"348","FRF","Ramon","Zheng","27.01.2011 00:00:00","1","3374,99","EB94235D-6"
"348","CAD","Sara","James","27.01.2011 00:00:00","1","3374,99","6180E2C4-F"
"324","CAD","Isabella","Green","27.01.2011 00:00:00","1","699,10","64B00FAC-B"
"350","AUD","Shannon","Carlson","27.01.2011 00:00:00","1","3374,99","5E931CC8-B"
"313","USD","Miranda","Alexander","28.01.2011 00:00:00","1","3578,27","5A7951D7-9"
"311","USD","Jennifer","Young","28.01.2011 00:00:00","1","3578,27","7AADBB7C-B"
"326","FRF","Misty","Yuan","28.01.2011 00:00:00","1","699,10","1800AE0E-A"
"314","DEM","Craig","Jim+enez","28.01.2011 00:00:00","1","3578,27","897EBBD8-E"
"312","AUD","Jaime","Sutton","28.01.2011 00:00:00","1","3578,27","0F95A7A7-3"
"313","CAD","Paige","Morris","29.01.2011 00:00:00","1","3578,27","0C515AC1-8"
"314","FRF","Brandi","Gill","29.01.2011 00:00:00","1","3578,27","D43CEE63-7"
"313","USD","Justin","Taylor","29.01.2011 00:00:00","1","3578,27","ED411A37-3"
"313","AUD","Ariana","Stewart","29.01.2011 00:00:00","1","3578,27","26428115-D"
"310","DEM","Mitchell","Jai","29.01.2011 00:00:00","1","3578,27","BDAA07C0-5"
"312","USD","Rachel","Foster","30.01.2011 00:00:00","1","3578,27","795F20F6-D"
"310","FRF","Kaitlyn","Henderson","30.01.2011 00:00:00","1","3578,27","56E726B9-3"
"314","AUD","Shane","Raman","30.01.2011 00:00:00","1","3578,27","EFA19F42-B"
"351","AUD","Gilbert","Raje","31.01.2011 00:00:00","1","3374,99","7DD749F6-C"
"314","AUD","Stacey","Gao","31.01.2011 00:00:00","1","3578,27","E2E0D37F-D"
"313","AUD","Elijah","Li","31.01.2011 00:00:00","1","3578,27","7083DDF2-D"
"322","AUD","Gloria","Diaz","31.01.2011 00:00:00","1","699,10","35FF8F65-7"
"312","USD","Philip","Gomez","01.02.2011 00:00:00","1","3578,27","54A33DDD-E"
"314","AUD","Alan","Xu","01.02.2011 00:00:00","1","3578,27","92D340C2-8"
"347","AUD","Theresa","Ramos","01.02.2011 00:00:00","1","3399,99","84F40C94-3"
"346","AUD","Ebony","Gonzalez","01.02.2011 00:00:00","1","3399,99","0599BEA6-C"
"334","GBP","Virginia","Srini","02.02.2011 00:00:00","1","699,10","3A1F7ED8-F"
"311","USD","Carrie","Gill","02.02.2011 00:00:00","1","3578,27","7C64539D-9"
"312","AUD","Kendra","Rubio","02.02.2011 00:00:00","1","3578,27","B0E90236-4"
"310","AUD","Kristine","Alonso","02.02.2011 00:00:00","1","3578,27","1528ADBF-A"
"312","AUD","Emily","Jones","02.02.2011 00:00:00","1","3578,27","CF092D37-4"
"336","AUD","Sharon","Sharma","02.02.2011 00:00:00","1","699,10","75A013DE-3"
"314","GBP","Marie","Sanz","03.02.2011 00:00:00","1","3578,27","DA5FE074-F"
"310","AUD","Jessie","Ortega","03.02.2011 00:00:00","1","3578,27","87B53CFB-F"
"338","USD","Natalie","Hernandez","03.02.2011 00:00:00","1","699,10","17360EC8-E"
"344","AUD","Deanna","Munoz","03.02.2011 00:00:00","1","3399,99","84E3826A-9"
"310","AUD","Kristi","Arthur","03.02.2011 00:00:00","1","3578,27","2E07D2D4-5"
"313","AUD","Lawrence","Romero","03.02.2011 00:00:00","1","3578,27","24A27112-A"
"310","AUD","Suzanne","Lu","03.02.2011 00:00:00","1","3578,27","6035BA8E-D"
"345","AUD","Jaclyn","Lu","03.02.2011 00:00:00","1","3399,99","0CF0F12B-C"
"310","USD","Sophia","Hall","04.02.2011 00:00:00","1","3578,27","6B3A5403-7"
"311","USD","Rachel","Robinson","04.02.2011 00:00:00","1","3578,27","67E859C4-0"
"311","AUD","Claudia","Zeng","04.02.2011 00:00:00","1","3578,27","F48AE9CB-5"
"312","AUD","Renee","Romero","04.02.2011 00:00:00","1","3578,27","49766B70-1"
"342","GBP","Colleen","Chavez","05.02.2011 00:00:00","1","699,10","ED15A4CE-0"
"311","GBP","Virginia","Mehta","05.02.2011 00:00:00","1","3578,27","1485EABE-1"
"314","GBP","Andre","Sara","05.02.2011 00:00:00","1","3578,27","F9FE286D-5"
"344","AUD","Bethany","Yuan","05.02.2011 00:00:00","1","3399,99","EA020BBD-9"
"313","USD","Amanda","Wood","06.02.2011 00:00:00","1","3578,27","546214B3-9"
"312","AUD","Ashlee","Raje","06.02.2011 00:00:00","1","3578,27","783904B2-4"
"348","AUD","Wendy","Dominguez","06.02.2011 00:00:00","1","3374,99","D971D3C5-B"
"349","AUD","Christine","Yuan","06.02.2011 00:00:00","1","3374,99","107903C2-C"
"311","USD","Kari","Navarro","07.02.2011 00:00:00","1","3578,27","C3C30F1F-4"
"312","USD","Logan","Williams","07.02.2011 00:00:00","1","3578,27","1FC5FB81-F"
"314","AUD","Robin","Dominguez","07.02.2011 00:00:00","1","3578,27","873D5B50-9"
"312","AUD","Krista","Moreno","07.02.2011 00:00:00","1","3578,27","0682F07D-A"
"351","AUD","Diana","Hernandez","07.02.2011 00:00:00","1","3374,99","53FC11D8-1"
"347","AUD","Marc","Martin","07.02.2011 00:00:00","1","3399,99","3D5B34A5-9"
"313","USD","Jack","Mitchell","08.02.2011 00:00:00","1","3578,27","53161C98-6"
"313","USD","Olivia","Bennett","08.02.2011 00:00:00","1","3578,27","AC017BB7-C"
"310","USD","Trevor","Ross","08.02.2011 00:00:00","1","3578,27","5BCC028B-C"
"311","AUD","Joel","Perez","08.02.2011 00:00:00","1","3578,27","52906235-4"
"314","AUD","Alvin","She","08.02.2011 00:00:00","1","3578,27","3708B7C9-1"
"314","CAD","Thomas","Roberts","09.02.2011 00:00:00","1","3578,27","37C109AF-4"
"312","USD","Xavier","Lee","09.02.2011 00:00:00","1","3578,27","899C3F04-3"
"312","GBP","Mario","Xie","09.02.2011 00:00:00","1","3578,27","015AA407-D"
"312","DEM","Paula","Ortega","09.02.2011 00:00:00","1","3578,27","08AA7FB3-1"
"310","USD","Gabrielle","Turner","09.02.2011 00:00:00","1","3578,27","0E5FAFFB-7"
"312","AUD","Denise","Sanchez","09.02.2011 00:00:00","1","3578,27","60BD8D06-4"
"310","USD","Jason","Gonzalez","10.02.2011 00:00:00","1","3578,27","E5F3E311-2"
"322","USD","Anna","Price","10.02.2011 00:00:00","1","699,10","1412490F-3"
"351","AUD","Jeremy","Powell","10.02.2011 00:00:00","1","3374,99","FADB1E51-7"
"314","AUD","Sophia","Nelson","10.02.2011 00:00:00","1","3578,27","6BAD6BCF-7"
"342","AUD","Mario","Shan","10.02.2011 00:00:00","1","699,10","AAA0F37F-2"
"314","USD","Christopher","Martin","11.02.2011 00:00:00","1","3578,27","4B1F8D7B-0"
"311","DEM","Brad","Sharma","11.02.2011 00:00:00","1","3578,27","A253E699-7"
"313","DEM","Cara","Liang","11.02.2011 00:00:00","1","3578,27","6373441E-0"
"310","USD","Ian","Morris","11.02.2011 00:00:00","1","3578,27","C5FC28F8-8"
"310","USD","Joseph","Brown","12.02.2011 00:00:00","1","3578,27","FD8845D5-C"
"344","GBP","Alexis","Coleman","12.02.2011 00:00:00","1","3399,99","2456BD27-9"
"312","USD","Kaitlyn","Foster","12.02.2011 00:00:00","1","3578,27","9438922A-6"
"344","USD","Melanie","Ross","12.02.2011 00:00:00","1","3399,99","F0001501-E"
"310","AUD","Lee","Blanco","12.02.2011 00:00:00","1","3578,27","71718D17-C"
"311","AUD","Dennis","Ye","12.02.2011 00:00:00","1","3578,27","E0B2090C-2"
"314","AUD","Savannah","Scott","14.02.2011 00:00:00","1","3578,27","1ACEE3E0-A"
"314","USD","Olivia","Jackson","15.02.2011 00:00:00","1","3578,27","8D9D6281-E"
"312","CAD","Dalton","Brown","15.02.2011 00:00:00","1","3578,27","2EE1A788-7"
"310","USD","Mary","Howard","15.02.2011 00:00:00","1","3578,27","501A72C5-6"
"310","USD","Jason","Lopez","15.02.2011 00:00:00","1","3578,27","B81EBDEE-8"
"348","AUD","Jaime","Nath","15.02.2011 00:00:00","1","3374,99","60545CD6-0"
"311","USD","Jay","Sanchez","15.02.2011 00:00:00","1","3578,27","E01B1CC9-7"
"311","USD","Samantha","Ross","16.02.2011 00:00:00","1","3578,27","17A1ACDB-7"
"313","USD","Jimmy","Navarro","16.02.2011 00:00:00","1","3578,27","113C2DBF-5"
"336","USD","Melanie","Foster","16.02.2011 00:00:00","1","699,10","AA82A0B4-2"
"342","DEM","Kelli","Chen","16.02.2011 00:00:00","1","699,10","89D19EC7-C"
"310","USD","Kyle","Lopez","16.02.2011 00:00:00","1","3578,27","D7AFB5B2-B"
"334","CAD","Miranda","Price","16.02.2011 00:00:00","1","699,10","D369F296-C"
"310","AUD","Lacey","Guo","16.02.2011 00:00:00","1","3578,27","B6CE5326-A"
"320","AUD","Trisha","Lu","16.02.2011 00:00:00","1","699,10","86BDAAB4-8"
"312","USD","Angel","Carter","17.02.2011 00:00:00","1","3578,27","06716967-4"
"314","USD","Alexandria","Brooks","17.02.2011 00:00:00","1","3578,27","A3F5EAF6-3"
"310","GBP","Jan","Watson","17.02.2011 00:00:00","1","3578,27","64F61091-B"
"310","DEM","Lindsay","Luo","17.02.2011 00:00:00","1","3578,27","8F88241D-8"
"349","AUD","Heidi","Lopez","17.02.2011 00:00:00","1","3374,99","57C21F8C-B"
"312","AUD","Bryan","Stewart","17.02.2011 00:00:00","1","3578,27","269DBB27-C"
"313","USD","Andrea","Sanders","18.02.2011 00:00:00","1","3578,27","B58B98DD-2"
"311","GBP","Dominic","Gonzalez","18.02.2011 00:00:00","1","3578,27","2AD966EA-7"
"350","GBP","Claudia","Zhou","18.02.2011 00:00:00","1","3374,99","EDD5EB33-0"
"310","USD","Jack","Young","18.02.2011 00:00:00","1","3578,27","D5DA75A1-8"
"350","USD","Noah","King","18.02.2011 00:00:00","1","3374,99","F012FDB5-3"
"310","AUD","Laura","Zheng","18.02.2011 00:00:00","1","3578,27","1D47DCDF-5"
"311","AUD","Dalton","Lee","18.02.2011 00:00:00","1","3578,27","8707E5D3-1"
"348","AUD","Denise","Stone","18.02.2011 00:00:00","1","3374,99","6C0E0AEF-2"
"313","CAD","Alisha","Ye","19.02.2011 00:00:00","1","3578,27","EE4E94B1-C"
"349","CAD","Gabrielle","Long","19.02.2011 00:00:00","1","3374,99","E1BD675B-6"
"314","AUD","Rosa","Lu","19.02.2011 00:00:00","1","3578,27","4807FD6C-1"
"314","AUD","Kellie","Sanz","19.02.2011 00:00:00","1","3578,27","88DFBD11-0"
"310","AUD","Derek","Goel","19.02.2011 00:00:00","1","3578,27","E0280FE7-0"
"310","CAD","Lucas","Collins","20.02.2011 00:00:00","1","3578,27","0147F186-D"
"312","AUD","Natasha","Gutierrez","20.02.2011 00:00:00","1","3578,27","897566DC-6"
"350","AUD","Alan","Zheng","20.02.2011 00:00:00","1","3374,99","2C44A3E1-6"
"311","FRF","Randall","Dominguez","21.02.2011 00:00:00","1","3578,27","6C227D16-C"
"313","GBP","Teresa","Ramos","21.02.2011 00:00:00","1","3578,27","FD816AE5-8"
"344","GBP","Robin","Alvarez","21.02.2011 00:00:00","1","3399,99","FFFB6727-3"
"314","AUD","Ethan","Coleman","21.02.2011 00:00:00","1","3578,27","5A363093-8"
"313","AUD","Patricia","Raman","21.02.2011 00:00:00","1","3578,27","A936E78D-9"
"312","AUD","Derrick","Serrano","21.02.2011 00:00:00","1","3578,27","8F6949F0-3"
"310","AUD","Preston","Sai","21.02.2011 00:00:00","1","3578,27","2B70573A-C"
"328","AUD","Edwin","Xu","21.02.2011 00:00:00","1","699,10","5774F4C2-3"
"344","USD","Jessica","Lewis","21.02.2011 00:00:00","1","3399,99","E7E26C72-B"
"342","FRF","Mayra","Perez","22.02.2011 00:00:00","1","699,10","027FB9C5-6"
"351","AUD","Carl","Andersen","22.02.2011 00:00:00","1","3374,99","E46276F6-1"
"313","AUD","Mitchell","Pal","22.02.2011 00:00:00","1","3578,27","47225EF8-2"
"313","GBP","Warren","Goel","23.02.2011 00:00:00","1","3578,27","9894BA20-7"
"311","GBP","Sandra","Li","23.02.2011 00:00:00","1","3578,27","04F25CA0-6"
"314","GBP","Claudia","Gao","23.02.2011 00:00:00","1","3578,27","AE7A1533-B"
"344","FRF","Alisha","Zhang","23.02.2011 00:00:00","1","3399,99","807A5F41-F"
"313","USD","Tamara","Nath","23.02.2011 00:00:00","1","3578,27","ABFB3B16-9"
"344","USD","Brianna","Simmons","23.02.2011 00:00:00","1","3399,99","B2CA165E-6"
"314","AUD","Tony","Nara","23.02.2011 00:00:00","1","3578,27","6E8DDCE8-2"
"314","DEM","Vanessa","Henderson","24.02.2011 00:00:00","1","3578,27","046EF7A2-0"
"310","AUD","Cristina","Xie","24.02.2011 00:00:00","1","3578,27","7645B935-A"
"310","GBP","Ariana","Bailey","25.02.2011 00:00:00","1","3578,27","8C5FA7BE-8"
"314","AUD","Evan","King","25.02.2011 00:00:00","1","3578,27","1A75D4C1-B"
"338","DEM","Nancy","Srini","26.02.2011 00:00:00","1","699,10","DDB23B3F-A"
"314","DEM","Sharon","Kumar","26.02.2011 00:00:00","1","3578,27","B66F3FDB-4"
"310","DEM","Phillip","Rana","26.02.2011 00:00:00","1","3578,27","DA8C9603-2"
"314","DEM","Lori","Ramos","26.02.2011 00:00:00","1","3578,27","2B86CDD0-E"
"338","USD","Natalie","Rogers","26.02.2011 00:00:00","1","699,10","3A87FBB1-7"
"350","AUD","Michele","Nath","26.02.2011 00:00:00","1","3374,99","540B71D0-9"
"313","AUD","Tabitha","Gomez","26.02.2011 00:00:00","1","3578,27","6CD34ED5-E"
"342","AUD","Karl","Rai","26.02.2011 00:00:00","1","699,10","1B7A81EB-7"
"310","USD","Ryan","Lal","27.02.2011 00:00:00","1","3578,27","0A94B67E-0"
"310","USD","Rebecca","Wright","27.02.2011 00:00:00","1","3578,27","1AACCEB9-B"
"344","GBP","Anne","Hernandez","27.02.2011 00:00:00","1","3399,99","0965C568-D"
"310","CAD","Richard","Bailey","27.02.2011 00:00:00","1","3578,27","2A6EF8A6-5"
"310","USD","Xavier","Roberts","27.02.2011 00:00:00","1","3578,27","FFAC85EC-C"
"344","USD","Carlos","Carter","27.02.2011 00:00:00","1","3399,99","F4BC893A-7"
"310","AUD","Krystal","Lu","27.02.2011 00:00:00","1","3578,27","02659ACC-5"
"313","DEM","Ashlee","Xu","28.02.2011 00:00:00","1","3578,27","4EB6AC6E-D"
"349","FRF","Shannon","Dominguez","28.02.2011 00:00:00","1","3374,99","9844F3BF-7"
"349","CAD","Lucas","Mitchell","28.02.2011 00:00:00","1","3374,99","1D641640-6"
"313","AUD","Paula","Romero","28.02.2011 00:00:00","1","3578,27","93F81DAB-4"
"311","AUD","Ronnie","Zhang","28.02.2011 00:00:00","1","3578,27","21052BB0-8"
"351","AUD","Adam","Flores","28.02.2011 00:00:00","1","3374,99","76F7AE3F-0"
"310","GBP","Allen","Lopez","01.03.2011 00:00:00","1","3578,27","60DD99F2-1"
"310","USD","Gabrielle","Hall","01.03.2011 00:00:00","1","3578,27","19E96B42-A"
"311","CAD","Lucas","Martin","01.03.2011 00:00:00","1","3578,27","006E6226-9"
