"ProductKey","CurrencyAlternateKey","FIRST_NAME","LAST_NAME","OrderDateKey","OrderQuantity","UnitPrice","SecretCode"
"314","AUD","Tiffany","Gao","13.01.2011 00:00:00","1","3578,27","1D799F3B-D"
"310","AUD","Brenda","Fernandez","13.01.2011 00:00:00","1","3578,27","84425B91-4"
"314","USD","Courtney","Carter","14.01.2011 00:00:00","1","3578,27","5DFE2891-3"
"313","AUD","Martha","Liang","14.01.2011 00:00:00","1","3578,27","8001ED75-E"
"310","AUD","Ebony","Ashe","14.01.2011 00:00:00","1","3578,27","8D2F2E24-C"
"346","AUD","Jacquelyn","Suarez","14.01.2011 00:00:00","1","3399,99","9663D725-8"
"313","AUD","Krystal","Holt","15.01.2011 00:00:00","1","3578,27","5C3332AF-A"
"350","AUD","Eugene","Huang","15.01.2011 00:00:00","1","3374,99","A12E9E10-A"
"312","USD","Evan","Bailey","16.01.2011 00:00:00","1","3578,27","A1B1E090-E"
"312","CAD","Gabrielle","Jenkins","16.01.2011 00:00:00","1","3578,27","C68A2BD1-5"
"312","USD","Warren","Ye","16.01.2011 00:00:00","1","3578,27","95537E30-5"
"330","USD","Ashley","Washington","16.01.2011 00:00:00","1","699,10","A6A7A26B-B"
"312","AUD","Damien","Huang","16.01.2011 00:00:00","1","3578,27","C6D6AA8D-4"
"314","AUD","Arthur","Perez","16.01.2011 00:00:00","1","3578,27","4CE33534-4"
"313","AUD","Roy","Raman","16.01.2011 00:00:00","1","3578,27","1CC6D015-3"
"347","AUD","Jessie","Zhao","16.01.2011 00:00:00","1","3399,99","06BF0C49-A"
"314","DEM","James","Flores","17.01.2011 00:00:00","1","3578,27","3B958DD3-D"
"311","AUD","Troy","Sai","17.01.2011 00:00:00","1","3578,27","0EF3EBA7-8"
"345","AUD","Clarence","Rai","17.01.2011 00:00:00","1","3399,99","A3E7F78A-B"
"326","AUD","Warren","Zhang","17.01.2011 00:00:00","1","699,10","9B5A78AA-6"
"311","FRF","Melody","Diaz","18.01.2011 00:00:00","1","3578,27","205E8E46-4"
"312","AUD","Monique","Ramos","18.01.2011 00:00:00","1","3578,27","38BFBB35-5"
"312","AUD","Melvin","She","18.01.2011 00:00:00","1","3578,27","397D1DA3-7"
"312","AUD","Cameron","Thompson","18.01.2011 00:00:00","1","3578,27","038758A7-D"
"310","USD","Jessica","Sanchez","19.01.2011 00:00:00","1","3578,27","2F145F32-0"
"311","FRF","Ivan","Raman","19.01.2011 00:00:00","1","3578,27","7AAD36B2-7"
"344","DEM","Don","Lal","19.01.2011 00:00:00","1","3399,99","02513B19-8"
"351","GBP","Latoya","Goel","19.01.2011 00:00:00","1","3374,99","2775BB3A-B"
"351","USD","Tristan","Butler","19.01.2011 00:00:00","1","3374,99","D365F4B3-A"
"344","USD","Abigail","Perry","19.01.2011 00:00:00","1","3399,99","936BF8D5-3"
"314","AUD","Dustin","Lal","19.01.2011 00:00:00","1","3578,27","40FCC5DD-0"
"312","AUD","Andres","Lal","19.01.2011 00:00:00","1","3578,27","B4EA3069-6"
"344","AUD","Jon","Yang","19.01.2011 00:00:00","1","3399,99","A7C84E63-0"
"347","AUD","Jimmy","Moreno","19.01.2011 00:00:00","1","3399,99","404D8F20-B"
"312","USD","Maria","Henderson","20.01.2011 00:00:00","1","3578,27","7C3D5E76-A"
"342","FRF","Jaime","Gomez","20.01.2011 00:00:00","1","699,10","E02AD047-D"
"312","AUD","Francis","Ramos","20.01.2011 00:00:00","1","3578,27","AD14AC3D-6"
"310","AUD","Tonya","She","20.01.2011 00:00:00","1","3578,27","B620C69E-B"
"312","AUD","Danny","Gomez","20.01.2011 00:00:00","1","3578,27","6968FD96-A"
"311","CAD","Brittany","Gonzales","21.01.2011 00:00:00","1","3578,27","AD64C0C4-D"
"311","GBP","Blake","Butler","21.01.2011 00:00:00","1","3578,27","BED7EC1E-E"
"312","FRF","Armando","Moreno","21.01.2011 00:00:00","1","3578,27","CCA07FC6-9"
"314","CAD","Alexa","Sanders","22.01.2011 00:00:00","1","3578,27","AD3E996F-B"
"310","GBP","Savannah","Morris","22.01.2011 00:00:00","1","3578,27","E254138D-5"
"328","USD","Samuel","Hernandez","22.01.2011 00:00:00","1","699,10","FB60A6D3-9"
"312","AUD","Sandra","Huang","22.01.2011 00:00:00","1","3578,27","5E173747-2"
"312","FRF","Ernest","Lin","23.01.2011 00:00:00","1","3578,27","84E8A445-B"
"313","DEM","Allen","Garcia","23.01.2011 00:00:00","1","3578,27","9E84B11B-B"
"310","AUD","Fernando","Thompson","23.01.2011 00:00:00","1","3578,27","FCE10CF0-1"
"345","AUD","Elizabeth","Johnson","23.01.2011 00:00:00","1","3399,99","791A2EEF-C"
"346","AUD","Harold","Sai","23.01.2011 00:00:00","1","3399,99","54A9DD8D-F"
"312","USD","Bianca","Zheng","24.01.2011 00:00:00","1","3578,27","01CBAFC2-1"
"350","FRF","Frederick","Suri","24.01.2011 00:00:00","1","3374,99","CA9EACB5-6"
"350","USD","Tristan","Perry","24.01.2011 00:00:00","1","3374,99","439ED4F4-2"
"311","AUD","Jordyn","Simmons","24.01.2011 00:00:00","1","3578,27","8D44A77A-5"
"314","AUD","Dawn","Tang","24.01.2011 00:00:00","1","3578,27","3BBEF8F4-E"
"310","AUD","Yolanda","Chander","24.01.2011 00:00:00","1","3578,27","52E0860F-2"
"312","AUD","Dominique","Garcia","24.01.2011 00:00:00","1","3578,27","FA7DFCBC-A"
"346","AUD","Janet","Alvarez","24.01.2011 00:00:00","1","3399,99","6AA495D6-C"
"312","USD","Jeremy","Murphy","25.01.2011 00:00:00","1","3578,27","6564020C-2"
"310","USD","Aaron","Collins","25.01.2011 00:00:00","1","3578,27","67B4AD07-B"
"313","USD","Katelyn","Allen","25.01.2011 00:00:00","1","3578,27","D37A3D47-3"
"342","GBP","Armando","Navarro","25.01.2011 00:00:00","1","699,10","C712809C-1"
"338","USD","Marcel","Truempy","25.01.2011 00:00:00","1","699,10","B008F0C3-9"
"313","AUD","Levi","Sai","25.01.2011 00:00:00","1","3578,27","EA22C63D-D"
"348","AUD","Rob","Verhoff","25.01.2011 00:00:00","1","3374,99","C1A6852A-3"
"338","AUD","Anthony","Walker","25.01.2011 00:00:00","1","699,10","41EE0A19-1"
"310","USD","Miguel","Martinez","26.01.2011 00:00:00","1","3578,27","19CB5F80-E"
"310","USD","Jack","Edwards","26.01.2011 00:00:00","1","3578,27","6C6907B2-A"
"311","AUD","Raul","Sharma","26.01.2011 00:00:00","1","3578,27","F4CD0766-7"
"349","AUD","Jill","Jimenez","26.01.2011 00:00:00","1","3374,99","7509DCAB-3"
"310","GBP","Isaiah","Cox","26.01.2011 00:00:00","1","3578,27","198D343A-0"
"310","CAD","Arianna","Flores","27.01.2011 00:00:00","1","3578,27","BEABE198-0"
"348","FRF","Ramon","Zheng","27.01.2011 00:00:00","1","3374,99","4E8330F5-B"
"348","CAD","Sara","James","27.01.2011 00:00:00","1","3374,99","F3C4B835-3"
"324","CAD","Isabella","Green","27.01.2011 00:00:00","1","699,10","1B6C2FE0-4"
"350","AUD","Shannon","Carlson","27.01.2011 00:00:00","1","3374,99","8C6BF5B5-D"
"313","USD","Miranda","Alexander","28.01.2011 00:00:00","1","3578,27","F9A15046-8"
"311","USD","Jennifer","Young","28.01.2011 00:00:00","1","3578,27","1BB1EE03-A"
"326","FRF","Misty","Yuan","28.01.2011 00:00:00","1","699,10","CAB0B775-F"
"314","DEM","Craig","Jim+enez","28.01.2011 00:00:00","1","3578,27","9C03F616-A"
"312","AUD","Jaime","Sutton","28.01.2011 00:00:00","1","3578,27","DED2633A-F"
"313","CAD","Paige","Morris","29.01.2011 00:00:00","1","3578,27","7A9CD624-E"
"314","FRF","Brandi","Gill","29.01.2011 00:00:00","1","3578,27","93CCFAA8-1"
"313","USD","Justin","Taylor","29.01.2011 00:00:00","1","3578,27","59559DBE-9"
"313","AUD","Ariana","Stewart","29.01.2011 00:00:00","1","3578,27","0D005A7C-6"
"310","DEM","Mitchell","Jai","29.01.2011 00:00:00","1","3578,27","2E07B429-1"
"312","USD","Rachel","Foster","30.01.2011 00:00:00","1","3578,27","5DCF10EA-A"
"310","FRF","Kaitlyn","Henderson","30.01.2011 00:00:00","1","3578,27","BB767C06-B"
"314","AUD","Shane","Raman","30.01.2011 00:00:00","1","3578,27","19ACD9C6-1"
"351","AUD","Gilbert","Raje","31.01.2011 00:00:00","1","3374,99","F38B2C1F-F"
"314","AUD","Stacey","Gao","31.01.2011 00:00:00","1","3578,27","D7764A30-D"
"313","AUD","Elijah","Li","31.01.2011 00:00:00","1","3578,27","0B9B0AF9-D"
"322","AUD","Gloria","Diaz","31.01.2011 00:00:00","1","699,10","AA960FF9-1"
"312","USD","Philip","Gomez","01.02.2011 00:00:00","1","3578,27","538FC30E-C"
"314","AUD","Alan","Xu","01.02.2011 00:00:00","1","3578,27","BD2AC711-F"
"347","AUD","Theresa","Ramos","01.02.2011 00:00:00","1","3399,99","8CE59AC9-C"
"346","AUD","Ebony","Gonzalez","01.02.2011 00:00:00","1","3399,99","1E91FC75-9"
"334","GBP","Virginia","Srini","02.02.2011 00:00:00","1","699,10","22BF7578-1"
"311","USD","Carrie","Gill","02.02.2011 00:00:00","1","3578,27","2C31621F-3"
"312","AUD","Kendra","Rubio","02.02.2011 00:00:00","1","3578,27","3AF46BAD-8"
"310","AUD","Kristine","Alonso","02.02.2011 00:00:00","1","3578,27","79F0ED47-8"
"312","AUD","Emily","Jones","02.02.2011 00:00:00","1","3578,27","8BD1471B-4"
"336","AUD","Sharon","Sharma","02.02.2011 00:00:00","1","699,10","69A0F296-D"
"314","GBP","Marie","Sanz","03.02.2011 00:00:00","1","3578,27","AB819B70-D"
"310","AUD","Jessie","Ortega","03.02.2011 00:00:00","1","3578,27","0B169E79-F"
"338","USD","Natalie","Hernandez","03.02.2011 00:00:00","1","699,10","199C380E-8"
"344","AUD","Deanna","Munoz","03.02.2011 00:00:00","1","3399,99","9386CB14-C"
"310","AUD","Kristi","Arthur","03.02.2011 00:00:00","1","3578,27","C2BEA338-E"
"313","AUD","Lawrence","Romero","03.02.2011 00:00:00","1","3578,27","4137C510-B"
"310","AUD","Suzanne","Lu","03.02.2011 00:00:00","1","3578,27","08BED65A-C"
"345","AUD","Jaclyn","Lu","03.02.2011 00:00:00","1","3399,99","59D154E5-3"
"310","USD","Sophia","Hall","04.02.2011 00:00:00","1","3578,27","EFF95779-C"
"311","USD","Rachel","Robinson","04.02.2011 00:00:00","1","3578,27","E9E461E6-E"
"311","AUD","Claudia","Zeng","04.02.2011 00:00:00","1","3578,27","865D8268-A"
"312","AUD","Renee","Romero","04.02.2011 00:00:00","1","3578,27","B61D5B7F-0"
"342","GBP","Colleen","Chavez","05.02.2011 00:00:00","1","699,10","4817360A-C"
"311","GBP","Virginia","Mehta","05.02.2011 00:00:00","1","3578,27","DCBC2E2C-3"
"314","GBP","Andre","Sara","05.02.2011 00:00:00","1","3578,27","243C0E61-A"
"344","AUD","Bethany","Yuan","05.02.2011 00:00:00","1","3399,99","F1D28BB4-0"
"313","USD","Amanda","Wood","06.02.2011 00:00:00","1","3578,27","741C63DA-B"
"312","AUD","Ashlee","Raje","06.02.2011 00:00:00","1","3578,27","3E8FE60C-D"
"348","AUD","Wendy","Dominguez","06.02.2011 00:00:00","1","3374,99","DBDBB2D9-4"
"349","AUD","Christine","Yuan","06.02.2011 00:00:00","1","3374,99","3F5D7C0B-5"
"311","USD","Kari","Navarro","07.02.2011 00:00:00","1","3578,27","4A89C5CF-F"
"312","USD","Logan","Williams","07.02.2011 00:00:00","1","3578,27","09B71567-E"
"314","AUD","Robin","Dominguez","07.02.2011 00:00:00","1","3578,27","87A26198-9"
"312","AUD","Krista","Moreno","07.02.2011 00:00:00","1","3578,27","471A2111-0"
"351","AUD","Diana","Hernandez","07.02.2011 00:00:00","1","3374,99","6D1B44C2-A"
"347","AUD","Marc","Martin","07.02.2011 00:00:00","1","3399,99","86E6DFD6-5"
"313","USD","Jack","Mitchell","08.02.2011 00:00:00","1","3578,27","763E4AFD-7"
"313","USD","Olivia","Bennett","08.02.2011 00:00:00","1","3578,27","0D0C51DE-1"
"310","USD","Trevor","Ross","08.02.2011 00:00:00","1","3578,27","F4E81250-4"
"311","AUD","Joel","Perez","08.02.2011 00:00:00","1","3578,27","A5150A5D-6"
"314","AUD","Alvin","She","08.02.2011 00:00:00","1","3578,27","5CDEC558-3"
"314","CAD","Thomas","Roberts","09.02.2011 00:00:00","1","3578,27","A28554D4-A"
"312","USD","Xavier","Lee","09.02.2011 00:00:00","1","3578,27","DB726F40-5"
"312","GBP","Mario","Xie","09.02.2011 00:00:00","1","3578,27","7794F1EC-1"
"312","DEM","Paula","Ortega","09.02.2011 00:00:00","1","3578,27","46869EE3-6"
"310","USD","Gabrielle","Turner","09.02.2011 00:00:00","1","3578,27","12722DD0-D"
"312","AUD","Denise","Sanchez","09.02.2011 00:00:00","1","3578,27","A8DC4FE1-5"
"310","USD","Jason","Gonzalez","10.02.2011 00:00:00","1","3578,27","EC4C90A0-B"
"322","USD","Anna","Price","10.02.2011 00:00:00","1","699,10","CCD2E360-5"
"351","AUD","Jeremy","Powell","10.02.2011 00:00:00","1","3374,99","E393584C-F"
"314","AUD","Sophia","Nelson","10.02.2011 00:00:00","1","3578,27","37265F6F-2"
"342","AUD","Mario","Shan","10.02.2011 00:00:00","1","699,10","80BBE86E-4"
"314","USD","Christopher","Martin","11.02.2011 00:00:00","1","3578,27","27AC369D-E"
"311","DEM","Brad","Sharma","11.02.2011 00:00:00","1","3578,27","913A674D-0"
"313","DEM","Cara","Liang","11.02.2011 00:00:00","1","3578,27","E654FA60-D"
"310","USD","Ian","Morris","11.02.2011 00:00:00","1","3578,27","FE345C52-6"
"310","USD","Joseph","Brown","12.02.2011 00:00:00","1","3578,27","AE54DD70-A"
"344","GBP","Alexis","Coleman","12.02.2011 00:00:00","1","3399,99","8D54B2A0-0"
"312","USD","Kaitlyn","Foster","12.02.2011 00:00:00","1","3578,27","526736E7-E"
"344","USD","Melanie","Ross","12.02.2011 00:00:00","1","3399,99","EFB90227-C"
"310","AUD","Lee","Blanco","12.02.2011 00:00:00","1","3578,27","AD2ABEE7-8"
"311","AUD","Dennis","Ye","12.02.2011 00:00:00","1","3578,27","9BCE197F-B"
"314","AUD","Savannah","Scott","14.02.2011 00:00:00","1","3578,27","A48B0D90-A"
"314","USD","Olivia","Jackson","15.02.2011 00:00:00","1","3578,27","F86A9E23-D"
"312","CAD","Dalton","Brown","15.02.2011 00:00:00","1","3578,27","5BC9577D-1"
"310","USD","Mary","Howard","15.02.2011 00:00:00","1","3578,27","EE5F4AD2-B"
"310","USD","Jason","Lopez","15.02.2011 00:00:00","1","3578,27","714A3AF8-B"
"348","AUD","Jaime","Nath","15.02.2011 00:00:00","1","3374,99","EE8D20A8-5"
"311","USD","Jay","Sanchez","15.02.2011 00:00:00","1","3578,27","376CFAB8-3"
"311","USD","Samantha","Ross","16.02.2011 00:00:00","1","3578,27","1E4A689A-5"
"313","USD","Jimmy","Navarro","16.02.2011 00:00:00","1","3578,27","94290427-7"
"336","USD","Melanie","Foster","16.02.2011 00:00:00","1","699,10","0EFAAD70-7"
"342","DEM","Kelli","Chen","16.02.2011 00:00:00","1","699,10","F5279EF3-B"
"310","USD","Kyle","Lopez","16.02.2011 00:00:00","1","3578,27","E9058951-6"
"334","CAD","Miranda","Price","16.02.2011 00:00:00","1","699,10","32FD0CC1-8"
"310","AUD","Lacey","Guo","16.02.2011 00:00:00","1","3578,27","A0EC597B-B"
"320","AUD","Trisha","Lu","16.02.2011 00:00:00","1","699,10","384DD481-C"
"312","USD","Angel","Carter","17.02.2011 00:00:00","1","3578,27","F4914459-D"
"314","USD","Alexandria","Brooks","17.02.2011 00:00:00","1","3578,27","FCA9B86C-D"
"310","GBP","Jan","Watson","17.02.2011 00:00:00","1","3578,27","422A09BF-3"
"310","DEM","Lindsay","Luo","17.02.2011 00:00:00","1","3578,27","093E8A48-8"
"349","AUD","Heidi","Lopez","17.02.2011 00:00:00","1","3374,99","86E0AF2D-C"
"312","AUD","Bryan","Stewart","17.02.2011 00:00:00","1","3578,27","840C476F-B"
"313","USD","Andrea","Sanders","18.02.2011 00:00:00","1","3578,27","985FEDE3-8"
"311","GBP","Dominic","Gonzalez","18.02.2011 00:00:00","1","3578,27","BF174582-8"
"350","GBP","Claudia","Zhou","18.02.2011 00:00:00","1","3374,99","909843C9-2"
"310","USD","Jack","Young","18.02.2011 00:00:00","1","3578,27","901896A7-6"
"350","USD","Noah","King","18.02.2011 00:00:00","1","3374,99","D8345CD9-8"
"310","AUD","Laura","Zheng","18.02.2011 00:00:00","1","3578,27","3B833079-3"
"311","AUD","Dalton","Lee","18.02.2011 00:00:00","1","3578,27","DD5776AF-0"
"348","AUD","Denise","Stone","18.02.2011 00:00:00","1","3374,99","BC49DAD4-B"
"313","CAD","Alisha","Ye","19.02.2011 00:00:00","1","3578,27","C6012368-4"
"349","CAD","Gabrielle","Long","19.02.2011 00:00:00","1","3374,99","23A1480A-0"
"314","AUD","Rosa","Lu","19.02.2011 00:00:00","1","3578,27","93C5814D-0"
"314","AUD","Kellie","Sanz","19.02.2011 00:00:00","1","3578,27","DFDE4BDA-5"
"310","AUD","Derek","Goel","19.02.2011 00:00:00","1","3578,27","4D20EBEB-4"
"310","CAD","Lucas","Collins","20.02.2011 00:00:00","1","3578,27","8E99C82A-D"
"312","AUD","Natasha","Gutierrez","20.02.2011 00:00:00","1","3578,27","A71E283A-F"
"350","AUD","Alan","Zheng","20.02.2011 00:00:00","1","3374,99","91C519D7-D"
"311","FRF","Randall","Dominguez","21.02.2011 00:00:00","1","3578,27","87E98710-5"
"313","GBP","Teresa","Ramos","21.02.2011 00:00:00","1","3578,27","2D8712B6-1"
"344","GBP","Robin","Alvarez","21.02.2011 00:00:00","1","3399,99","64AF267B-1"
"314","AUD","Ethan","Coleman","21.02.2011 00:00:00","1","3578,27","3563EC2F-D"
"313","AUD","Patricia","Raman","21.02.2011 00:00:00","1","3578,27","7387480D-1"
"312","AUD","Derrick","Serrano","21.02.2011 00:00:00","1","3578,27","D1026064-6"
"310","AUD","Preston","Sai","21.02.2011 00:00:00","1","3578,27","C2BD17C3-C"
"328","AUD","Edwin","Xu","21.02.2011 00:00:00","1","699,10","1BA37692-7"
"344","USD","Jessica","Lewis","21.02.2011 00:00:00","1","3399,99","9DC511E3-7"
"342","FRF","Mayra","Perez","22.02.2011 00:00:00","1","699,10","B6BEAE28-5"
"351","AUD","Carl","Andersen","22.02.2011 00:00:00","1","3374,99","1536B930-5"
"313","AUD","Mitchell","Pal","22.02.2011 00:00:00","1","3578,27","EB0DBBD0-0"
"313","GBP","Warren","Goel","23.02.2011 00:00:00","1","3578,27","BF7549C7-B"
"311","GBP","Sandra","Li","23.02.2011 00:00:00","1","3578,27","46833D97-E"
"314","GBP","Claudia","Gao","23.02.2011 00:00:00","1","3578,27","43D93C0A-6"
"344","FRF","Alisha","Zhang","23.02.2011 00:00:00","1","3399,99","8CC420D5-0"
"313","USD","Tamara","Nath","23.02.2011 00:00:00","1","3578,27","CEC0DF54-B"
"344","USD","Brianna","Simmons","23.02.2011 00:00:00","1","3399,99","57FEDBDE-A"
"314","AUD","Tony","Nara","23.02.2011 00:00:00","1","3578,27","0D4F39CC-D"
"314","DEM","Vanessa","Henderson","24.02.2011 00:00:00","1","3578,27","98807136-7"
"310","AUD","Cristina","Xie","24.02.2011 00:00:00","1","3578,27","1BA24902-E"
"310","GBP","Ariana","Bailey","25.02.2011 00:00:00","1","3578,27","2F12CC59-9"
"314","AUD","Evan","King","25.02.2011 00:00:00","1","3578,27","D7FCD0CD-0"
"338","DEM","Nancy","Srini","26.02.2011 00:00:00","1","699,10","AC4546E8-9"
"314","DEM","Sharon","Kumar","26.02.2011 00:00:00","1","3578,27","FDD7657F-4"
"310","DEM","Phillip","Rana","26.02.2011 00:00:00","1","3578,27","CBF846B3-F"
"314","DEM","Lori","Ramos","26.02.2011 00:00:00","1","3578,27","4852F1CF-6"
"338","USD","Natalie","Rogers","26.02.2011 00:00:00","1","699,10","CF4C4C5F-7"
"350","AUD","Michele","Nath","26.02.2011 00:00:00","1","3374,99","DEB2BD5E-2"
"313","AUD","Tabitha","Gomez","26.02.2011 00:00:00","1","3578,27","194B3F77-B"
"342","AUD","Karl","Rai","26.02.2011 00:00:00","1","699,10","474E36D1-6"
"310","USD","Ryan","Lal","27.02.2011 00:00:00","1","3578,27","B69740C7-6"
"310","USD","Rebecca","Wright","27.02.2011 00:00:00","1","3578,27","E304DDCD-9"
"344","GBP","Anne","Hernandez","27.02.2011 00:00:00","1","3399,99","6405D0EF-7"
"310","CAD","Richard","Bailey","27.02.2011 00:00:00","1","3578,27","C3E90990-3"
"310","USD","Xavier","Roberts","27.02.2011 00:00:00","1","3578,27","F3A496CB-E"
"344","USD","Carlos","Carter","27.02.2011 00:00:00","1","3399,99","B0AB00D2-5"
"310","AUD","Krystal","Lu","27.02.2011 00:00:00","1","3578,27","4BDD91F3-5"
"313","DEM","Ashlee","Xu","28.02.2011 00:00:00","1","3578,27","7934D3EF-1"
"349","FRF","Shannon","Dominguez","28.02.2011 00:00:00","1","3374,99","E095B6A0-9"
"349","CAD","Lucas","Mitchell","28.02.2011 00:00:00","1","3374,99","B854120A-8"
"313","AUD","Paula","Romero","28.02.2011 00:00:00","1","3578,27","94872129-B"
"311","AUD","Ronnie","Zhang","28.02.2011 00:00:00","1","3578,27","13BE336F-4"
"351","AUD","Adam","Flores","28.02.2011 00:00:00","1","3374,99","019B158A-D"
"310","GBP","Allen","Lopez","01.03.2011 00:00:00","1","3578,27","BFF51B0D-E"
"310","USD","Gabrielle","Hall","01.03.2011 00:00:00","1","3578,27","05B2F10C-2"
"311","CAD","Lucas","Martin","01.03.2011 00:00:00","1","3578,27","E0BB348A-3"
"314","AUD","Michelle","Cox","01.03.2011 00:00:00","1","3578,27","3E455A3D-4"
